log_timestamp_utc,event_type,frame_seq_recv,packet_type_recv_hex,data_len_byte_value,payload_len_on_wire,rssi_dbm,ack_seq_sent,ack_type_sent_hex,decoded_ts_valid_check,decoded_latency_ms_calc,notes,decoded_ts,decoded_accel_ax,decoded_accel_ay,decoded_accel_az,decoded_gyro_gx,decoded_gyro_gy,decoded_gyro_gz,decoded_angle_roll,decoded_angle_pitch,decoded_angle_yaw,decoded_gps_lat,decoded_gps_lon,decoded_gps_altitude
2025-06-10T07:57:56.248+00:00Z,KEYBOARD_INTERRUPT,,,,,,,,,,,,,,,,,,,,,,,
2025-06-10T07:57:56.251+00:00Z,SERIAL_PORT_CLOSED,,,,,,,,,,,,,,,,,,,,,,,
2025-06-10T07:57:57.839+00:00Z,SERIAL_PORT_OPEN_SUCCESS,,,,,,,,,,"Port: /dev/ttyAMA0, Baud: 9600",,,,,,,,,,,,,
2025-06-10T07:58:03.399+00:00Z,HANDSHAKE_SYN_RECV,,SYN,,,,,,,,,,,,,,,,,,,,,
2025-06-10T07:58:03.410+00:00Z,HANDSHAKE_ACK_SENT_OK,,,,,,0,0x00,,,,,,,,,,,,,,,,
2025-06-10T07:58:03.411+00:00Z,HANDSHAKE_SUCCESS,,,,,,,,,,,,,,,,,,,,,,,
2025-06-10T07:58:21.829+00:00Z,CTRL_PKT_RECV,0,0x50,,,,,,,,,,,,,,,,,,,,,
2025-06-10T07:58:21.838+00:00Z,SEND_PERMIT_ACK_SENT_OK,,,,,,0,0x55,,,,,,,,,,,,,,,,
2025-06-10T07:58:25.534+00:00Z,DATA_LEN_BYTE_RECV,,LEN_0x29,41,,,,,,,,,,,,,,,,,,,,
2025-06-10T07:58:25.566+00:00Z,DATA_FRAME_RECV_FULL,0,DATA_FRAME,41,40,-103,,,,,,,,,,,,,,,,,,
2025-06-10T07:58:25.578+00:00Z,DATA_ACK_SENT_OK,,,,,,0,0xaa,,,,,,,,,,,,,,,,
2025-06-10T07:58:25.580+00:00Z,DECODE_SUCCESS,0,,,40,,,,True,5579,Msg #1,1749542300.0,0.308,-0.608,0.767,0.0,0.0,-0.1,-38.2,-17.5,-130.5,35.14488983154297,129.01251220703125,172.5
2025-06-10T07:58:28.917+00:00Z,CTRL_PKT_RECV,1,0x50,,,,,,,,,,,,,,,,,,,,,
2025-06-10T07:58:28.926+00:00Z,SEND_PERMIT_ACK_SENT_OK,,,,,,1,0x55,,,,,,,,,,,,,,,,
2025-06-10T07:58:32.449+00:00Z,DATA_LEN_BYTE_RECV,,LEN_0x21,33,,,,,,,,,,,,,,,,,,,,
2025-06-10T07:58:32.472+00:00Z,DATA_FRAME_RECV_FULL,1,DATA_FRAME,33,32,-102,,,,,,,,,,,,,,,,,,
2025-06-10T07:58:32.482+00:00Z,DATA_ACK_SENT_OK,,,,,,1,0xaa,,,,,,,,,,,,,,,,
2025-06-10T07:58:32.483+00:00Z,DECODE_SUCCESS,1,,,32,,,,True,5483,Msg #2,1749542307.0,0.307,-0.607,0.769,0.0,0.0,0.0,-38.2,-17.5,-130.5,0.0,0.0,172.4
2025-06-10T07:58:35.849+00:00Z,CTRL_PKT_RECV,2,0x50,,,,,,,,,,,,,,,,,,,,,
2025-06-10T07:58:35.858+00:00Z,SEND_PERMIT_ACK_SENT_OK,,,,,,2,0x55,,,,,,,,,,,,,,,,
2025-06-10T07:58:39.381+00:00Z,DATA_LEN_BYTE_RECV,,LEN_0x21,33,,,,,,,,,,,,,,,,,,,,
2025-06-10T07:58:39.405+00:00Z,DATA_FRAME_RECV_FULL,2,DATA_FRAME,33,32,-102,,,,,,,,,,,,,,,,,,
2025-06-10T07:58:39.414+00:00Z,DATA_ACK_SENT_OK,,,,,,2,0xaa,,,,,,,,,,,,,,,,
2025-06-10T07:58:39.415+00:00Z,DECODE_SUCCESS,2,,,32,,,,True,5415,Msg #3,1749542314.0,0.31,-0.604,0.77,0.0,0.0,0.1,-38.2,-17.5,-130.5,0.0,0.0,0.0
2025-06-10T07:58:42.784+00:00Z,CTRL_PKT_RECV,3,0x50,,,,,,,,,,,,,,,,,,,,,
2025-06-10T07:58:42.794+00:00Z,SEND_PERMIT_ACK_SENT_OK,,,,,,3,0x55,,,,,,,,,,,,,,,,
2025-06-10T07:58:46.151+00:00Z,DATA_LEN_BYTE_RECV,,LEN_0x1f,31,,,,,,,,,,,,,,,,,,,,
2025-06-10T07:58:46.172+00:00Z,DATA_FRAME_RECV_FULL,3,DATA_FRAME,31,30,-102,,,,,,,,,,,,,,,,,,
2025-06-10T07:58:46.182+00:00Z,DATA_ACK_SENT_OK,,,,,,3,0xaa,,,,,,,,,,,,,,,,
2025-06-10T07:58:46.183+00:00Z,DECODE_SUCCESS,3,,,30,,,,True,5183,Msg #4,1749542321.0,0.309,-0.606,0.769,0.0,0.0,0.0,-38.2,-17.5,-130.5,0.0,0.0,0.0
2025-06-10T07:58:49.545+00:00Z,CTRL_PKT_RECV,4,0x50,,,,,,,,,,,,,,,,,,,,,
2025-06-10T07:58:49.554+00:00Z,SEND_PERMIT_ACK_SENT_OK,,,,,,4,0x55,,,,,,,,,,,,,,,,
2025-06-10T07:58:52.911+00:00Z,DATA_LEN_BYTE_RECV,,LEN_0x1f,31,,,,,,,,,,,,,,,,,,,,
2025-06-10T07:58:52.933+00:00Z,DATA_FRAME_RECV_FULL,4,DATA_FRAME,31,30,-102,,,,,,,,,,,,,,,,,,
2025-06-10T07:58:52.942+00:00Z,DATA_ACK_SENT_OK,,,,,,4,0xaa,,,,,,,,,,,,,,,,
2025-06-10T07:58:52.944+00:00Z,DECODE_SUCCESS,4,,,30,,,,True,4944,Msg #5,1749542328.0,0.308,-0.607,0.767,0.0,0.0,0.0,-38.2,-17.5,-130.5,0.0,0.0,0.0
2025-06-10T07:58:56.310+00:00Z,CTRL_PKT_RECV,5,0x50,,,,,,,,,,,,,,,,,,,,,
2025-06-10T07:58:56.322+00:00Z,SEND_PERMIT_ACK_SENT_OK,,,,,,5,0x55,,,,,,,,,,,,,,,,
2025-06-10T07:59:00.011+00:00Z,DATA_LEN_BYTE_RECV,,LEN_0x26,38,,,,,,,,,,,,,,,,,,,,
2025-06-10T07:59:00.040+00:00Z,DATA_FRAME_RECV_FULL,5,DATA_FRAME,38,37,-102,,,,,,,,,,,,,,,,,,
2025-06-10T07:59:00.050+00:00Z,DATA_ACK_SENT_OK,,,,,,5,0xaa,,,,,,,,,,,,,,,,
2025-06-10T07:59:00.052+00:00Z,DECODE_SUCCESS,5,,,37,,,,True,5051,Msg #6,1749542335.0,0.31,-0.605,0.77,0.0,0.0,0.0,-38.2,-17.5,-130.5,35.14507293701172,129.01266479492188,0.0
2025-06-10T07:59:03.418+00:00Z,CTRL_PKT_RECV,6,0x50,,,,,,,,,,,,,,,,,,,,,
2025-06-10T07:59:03.430+00:00Z,SEND_PERMIT_ACK_SENT_OK,,,,,,6,0x55,,,,,,,,,,,,,,,,
2025-06-10T07:59:06.784+00:00Z,DATA_LEN_BYTE_RECV,,LEN_0x1f,31,,,,,,,,,,,,,,,,,,,,
2025-06-10T07:59:06.806+00:00Z,DATA_FRAME_RECV_FULL,6,DATA_FRAME,31,30,-102,,,,,,,,,,,,,,,,,,
2025-06-10T07:59:06.818+00:00Z,DATA_ACK_SENT_OK,,,,,,6,0xaa,,,,,,,,,,,,,,,,
2025-06-10T07:59:06.819+00:00Z,DECODE_SUCCESS,6,,,30,,,,True,4819,Msg #7,1749542342.0,0.311,-0.605,0.767,0.0,0.0,0.0,-38.2,-17.5,-130.5,0.0,0.0,0.0
2025-06-10T07:59:10.178+00:00Z,CTRL_PKT_RECV,7,0x50,,,,,,,,,,,,,,,,,,,,,
2025-06-10T07:59:10.190+00:00Z,SEND_PERMIT_ACK_SENT_OK,,,,,,7,0x55,,,,,,,,,,,,,,,,
2025-06-10T07:59:13.544+00:00Z,DATA_LEN_BYTE_RECV,,LEN_0x1f,31,,,,,,,,,,,,,,,,,,,,
2025-06-10T07:59:13.566+00:00Z,DATA_FRAME_RECV_FULL,7,DATA_FRAME,31,30,-101,,,,,,,,,,,,,,,,,,
2025-06-10T07:59:13.578+00:00Z,DATA_ACK_SENT_OK,,,,,,7,0xaa,,,,,,,,,,,,,,,,
2025-06-10T07:59:13.579+00:00Z,DECODE_SUCCESS,7,,,30,,,,True,5579,Msg #8,1749542348.0,0.307,-0.606,0.768,0.0,0.0,0.0,-38.2,-17.5,-130.5,0.0,0.0,0.0
2025-06-10T07:59:16.952+00:00Z,CTRL_PKT_RECV,8,0x50,,,,,,,,,,,,,,,,,,,,,
2025-06-10T07:59:16.962+00:00Z,SEND_PERMIT_ACK_SENT_OK,,,,,,8,0x55,,,,,,,,,,,,,,,,
2025-06-10T07:59:20.654+00:00Z,DATA_LEN_BYTE_RECV,,LEN_0x27,39,,,,,,,,,,,,,,,,,,,,
2025-06-10T07:59:20.684+00:00Z,DATA_FRAME_RECV_FULL,8,DATA_FRAME,39,38,-101,,,,,,,,,,,,,,,,,,
2025-06-10T07:59:20.694+00:00Z,DATA_ACK_SENT_OK,,,,,,8,0xaa,,,,,,,,,,,,,,,,
2025-06-10T07:59:20.696+00:00Z,DECODE_SUCCESS,8,,,38,,,,True,5695,Msg #9,1749542355.0,0.31,-0.605,0.768,0.0,0.0,0.0,-38.2,-17.5,-130.5,35.145145416259766,129.01271057128906,172.3
2025-06-10T07:59:24.071+00:00Z,CTRL_PKT_RECV,9,0x50,,,,,,,,,,,,,,,,,,,,,
2025-06-10T07:59:24.082+00:00Z,SEND_PERMIT_ACK_SENT_OK,,,,,,9,0x55,,,,,,,,,,,,,,,,
2025-06-10T07:59:27.773+00:00Z,DATA_LEN_BYTE_RECV,,LEN_0x27,39,,,,,,,,,,,,,,,,,,,,
2025-06-10T07:59:27.803+00:00Z,DATA_FRAME_RECV_FULL,9,DATA_FRAME,39,38,-103,,,,,,,,,,,,,,,,,,
2025-06-10T07:59:27.814+00:00Z,DATA_ACK_SENT_OK,,,,,,9,0xaa,,,,,,,,,,,,,,,,
2025-06-10T07:59:27.815+00:00Z,DECODE_SUCCESS,9,,,38,,,,True,5815,Msg #10,1749542362.0,0.311,-0.605,0.767,0.0,0.0,0.0,-38.2,-17.5,-130.5,35.14510726928711,129.0127716064453,172.4
2025-06-10T07:59:31.184+00:00Z,CTRL_PKT_RECV,10,0x50,,,,,,,,,,,,,,,,,,,,,
2025-06-10T07:59:31.194+00:00Z,SEND_PERMIT_ACK_SENT_OK,,,,,,10,0x55,,,,,,,,,,,,,,,,
2025-06-10T07:59:34.887+00:00Z,DATA_LEN_BYTE_RECV,,LEN_0x27,39,,,,,,,,,,,,,,,,,,,,
2025-06-10T07:59:34.917+00:00Z,DATA_FRAME_RECV_FULL,10,DATA_FRAME,39,38,-103,,,,,,,,,,,,,,,,,,
2025-06-10T07:59:34.926+00:00Z,DATA_ACK_SENT_OK,,,,,,10,0xaa,,,,,,,,,,,,,,,,
2025-06-10T07:59:34.927+00:00Z,DECODE_SUCCESS,10,,,38,,,,True,5927,Msg #11,1749542369.0,0.309,-0.607,0.768,0.0,0.0,0.0,-38.2,-17.5,-130.5,35.1451301574707,129.01280212402344,172.6
2025-06-10T07:59:38.299+00:00Z,CTRL_PKT_RECV,11,0x50,,,,,,,,,,,,,,,,,,,,,
2025-06-10T07:59:38.310+00:00Z,SEND_PERMIT_ACK_SENT_OK,,,,,,11,0x55,,,,,,,,,,,,,,,,
2025-06-10T07:59:42.002+00:00Z,DATA_LEN_BYTE_RECV,,LEN_0x27,39,,,,,,,,,,,,,,,,,,,,
2025-06-10T07:59:42.032+00:00Z,DATA_FRAME_RECV_FULL,11,DATA_FRAME,39,38,-102,,,,,,,,,,,,,,,,,,
2025-06-10T07:59:42.042+00:00Z,DATA_ACK_SENT_OK,,,,,,11,0xaa,,,,,,,,,,,,,,,,
2025-06-10T07:59:42.044+00:00Z,DECODE_SUCCESS,11,,,38,,,,True,5043,Msg #12,1749542377.0,0.31,-0.605,0.768,0.0,0.0,0.0,-38.2,-17.5,-130.5,35.1451416015625,129.01280212402344,172.7
2025-06-10T07:59:45.416+00:00Z,CTRL_PKT_RECV,12,0x50,,,,,,,,,,,,,,,,,,,,,
2025-06-10T07:59:45.426+00:00Z,SEND_PERMIT_ACK_SENT_OK,,,,,,12,0x55,,,,,,,,,,,,,,,,
2025-06-10T07:59:49.121+00:00Z,DATA_LEN_BYTE_RECV,,LEN_0x29,41,,,,,,,,,,,,,,,,,,,,
2025-06-10T07:59:49.153+00:00Z,DATA_FRAME_RECV_FULL,12,DATA_FRAME,41,40,-103,,,,,,,,,,,,,,,,,,
2025-06-10T07:59:49.163+00:00Z,DATA_ACK_SENT_OK,,,,,,12,0xaa,,,,,,,,,,,,,,,,
2025-06-10T07:59:49.164+00:00Z,DECODE_SUCCESS,12,,,40,,,,True,5164,Msg #13,1749542384.0,0.309,-0.604,0.766,0.0,0.0,0.1,-38.2,-17.5,-130.5,35.145164489746094,129.0127410888672,172.7
2025-06-10T07:59:52.530+00:00Z,CTRL_PKT_RECV,13,0x50,,,,,,,,,,,,,,,,,,,,,
2025-06-10T07:59:52.542+00:00Z,SEND_PERMIT_ACK_SENT_OK,,,,,,13,0x55,,,,,,,,,,,,,,,,
2025-06-10T07:59:55.896+00:00Z,DATA_LEN_BYTE_RECV,,LEN_0x1f,31,,,,,,,,,,,,,,,,,,,,
2025-06-10T07:59:55.918+00:00Z,DATA_FRAME_RECV_FULL,13,DATA_FRAME,31,30,-102,,,,,,,,,,,,,,,,,,
2025-06-10T07:59:55.930+00:00Z,DATA_ACK_SENT_OK,,,,,,13,0xaa,,,,,,,,,,,,,,,,
2025-06-10T07:59:55.931+00:00Z,DECODE_SUCCESS,13,,,30,,,,True,4931,Msg #14,1749542391.0,0.309,-0.606,0.769,0.0,0.0,0.0,-38.2,-17.5,-130.5,0.0,0.0,0.0
2025-06-10T07:59:59.300+00:00Z,CTRL_PKT_RECV,14,0x50,,,,,,,,,,,,,,,,,,,,,
2025-06-10T07:59:59.310+00:00Z,SEND_PERMIT_ACK_SENT_OK,,,,,,14,0x55,,,,,,,,,,,,,,,,
2025-06-10T08:00:03.005+00:00Z,DATA_LEN_BYTE_RECV,,LEN_0x29,41,,,,,,,,,,,,,,,,,,,,
2025-06-10T08:00:03.037+00:00Z,DATA_FRAME_RECV_FULL,14,DATA_FRAME,41,40,-102,,,,,,,,,,,,,,,,,,
2025-06-10T08:00:03.046+00:00Z,DATA_ACK_SENT_OK,,,,,,14,0xaa,,,,,,,,,,,,,,,,
2025-06-10T08:00:03.047+00:00Z,DECODE_SUCCESS,14,,,40,,,,True,5047,Msg #15,1749542398.0,0.31,-0.607,0.772,0.0,0.0,-0.1,-38.2,-17.5,-130.5,35.1449089050293,129.01327514648438,172.7
2025-06-10T08:00:06.419+00:00Z,CTRL_PKT_RECV,15,0x50,,,,,,,,,,,,,,,,,,,,,
2025-06-10T08:00:06.430+00:00Z,SEND_PERMIT_ACK_SENT_OK,,,,,,15,0x55,,,,,,,,,,,,,,,,
2025-06-10T08:00:10.120+00:00Z,DATA_LEN_BYTE_RECV,,LEN_0x26,38,,,,,,,,,,,,,,,,,,,,
2025-06-10T08:00:10.149+00:00Z,DATA_FRAME_RECV_FULL,15,DATA_FRAME,38,37,-102,,,,,,,,,,,,,,,,,,
2025-06-10T08:00:10.162+00:00Z,DATA_ACK_SENT_OK,,,,,,15,0xaa,,,,,,,,,,,,,,,,
2025-06-10T08:00:10.163+00:00Z,DECODE_SUCCESS,15,,,37,,,,True,5163,Msg #16,1749542405.0,0.308,-0.605,0.769,0.0,0.0,0.0,-38.2,-17.5,-130.5,35.144718170166016,129.0135498046875,172.9
2025-06-10T08:00:13.531+00:00Z,CTRL_PKT_RECV,16,0x50,,,,,,,,,,,,,,,,,,,,,
2025-06-10T08:00:13.547+00:00Z,SEND_PERMIT_ACK_SENT_OK,,,,,,16,0x55,,,,,,,,,,,,,,,,
2025-06-10T08:00:16.900+00:00Z,DATA_LEN_BYTE_RECV,,LEN_0x1f,31,,,,,,,,,,,,,,,,,,,,
2025-06-10T08:00:16.922+00:00Z,DATA_FRAME_RECV_FULL,16,DATA_FRAME,31,30,-103,,,,,,,,,,,,,,,,,,
2025-06-10T08:00:16.934+00:00Z,DATA_ACK_SENT_OK,,,,,,16,0xaa,,,,,,,,,,,,,,,,
2025-06-10T08:00:16.936+00:00Z,DECODE_SUCCESS,16,,,30,,,,True,4935,Msg #17,1749542412.0,0.31,-0.606,0.769,0.0,0.0,0.0,-38.2,-17.5,-130.5,0.0,0.0,0.0
2025-06-10T08:00:20.306+00:00Z,CTRL_PKT_RECV,17,0x50,,,,,,,,,,,,,,,,,,,,,
2025-06-10T08:00:20.318+00:00Z,SEND_PERMIT_ACK_SENT_OK,,,,,,17,0x55,,,,,,,,,,,,,,,,
2025-06-10T08:00:24.011+00:00Z,DATA_LEN_BYTE_RECV,,LEN_0x29,41,,,,,,,,,,,,,,,,,,,,
2025-06-10T08:00:24.043+00:00Z,DATA_FRAME_RECV_FULL,17,DATA_FRAME,41,40,-103,,,,,,,,,,,,,,,,,,
2025-06-10T08:00:24.054+00:00Z,DATA_ACK_SENT_OK,,,,,,17,0xaa,,,,,,,,,,,,,,,,
2025-06-10T08:00:24.055+00:00Z,DECODE_SUCCESS,17,,,40,,,,True,5055,Msg #18,1749542419.0,0.308,-0.608,0.768,0.0,0.0,-0.1,-38.2,-17.5,-130.5,35.14478302001953,129.01353454589844,173.2
2025-06-10T08:00:27.426+00:00Z,CTRL_PKT_RECV,18,0x50,,,,,,,,,,,,,,,,,,,,,
2025-06-10T08:00:27.438+00:00Z,SEND_PERMIT_ACK_SENT_OK,,,,,,18,0x55,,,,,,,,,,,,,,,,
2025-06-10T08:00:31.127+00:00Z,DATA_LEN_BYTE_RECV,,LEN_0x26,38,,,,,,,,,,,,,,,,,,,,
2025-06-10T08:00:31.157+00:00Z,DATA_FRAME_RECV_FULL,18,DATA_FRAME,38,37,-103,,,,,,,,,,,,,,,,,,
2025-06-10T08:00:31.166+00:00Z,DATA_ACK_SENT_OK,,,,,,18,0xaa,,,,,,,,,,,,,,,,
2025-06-10T08:00:31.167+00:00Z,DECODE_SUCCESS,18,,,37,,,,True,5167,Msg #19,1749542426.0,0.31,-0.607,0.77,0.0,0.0,0.0,-38.2,-17.5,-130.5,35.14481735229492,129.01351928710938,173.4
2025-06-10T08:00:34.545+00:00Z,CTRL_PKT_RECV,19,0x50,,,,,,,,,,,,,,,,,,,,,
2025-06-10T08:00:34.554+00:00Z,SEND_PERMIT_ACK_SENT_OK,,,,,,19,0x55,,,,,,,,,,,,,,,,
2025-06-10T08:00:38.246+00:00Z,DATA_LEN_BYTE_RECV,,LEN_0x26,38,,,,,,,,,,,,,,,,,,,,
2025-06-10T08:00:38.275+00:00Z,DATA_FRAME_RECV_FULL,19,DATA_FRAME,38,37,-103,,,,,,,,,,,,,,,,,,
2025-06-10T08:00:38.286+00:00Z,DATA_ACK_SENT_OK,,,,,,19,0xaa,,,,,,,,,,,,,,,,
2025-06-10T08:00:38.287+00:00Z,DECODE_SUCCESS,19,,,37,,,,True,5287,Msg #20,1749542433.0,0.312,-0.606,0.77,0.0,0.0,0.0,-38.2,-17.5,-130.5,35.14485168457031,129.0134735107422,173.4
2025-06-10T08:00:41.651+00:00Z,CTRL_PKT_RECV,20,0x50,,,,,,,,,,,,,,,,,,,,,
2025-06-10T08:00:41.662+00:00Z,SEND_PERMIT_ACK_SENT_OK,,,,,,20,0x55,,,,,,,,,,,,,,,,
2025-06-10T08:00:45.018+00:00Z,DATA_LEN_BYTE_RECV,,LEN_0x1f,31,,,,,,,,,,,,,,,,,,,,
2025-06-10T08:00:45.039+00:00Z,DATA_FRAME_RECV_FULL,20,DATA_FRAME,31,30,-103,,,,,,,,,,,,,,,,,,
2025-06-10T08:00:45.050+00:00Z,DATA_ACK_SENT_OK,,,,,,20,0xaa,,,,,,,,,,,,,,,,
2025-06-10T08:00:45.051+00:00Z,DECODE_SUCCESS,20,,,30,,,,True,5051,Msg #21,1749542440.0,0.311,-0.605,0.768,0.0,0.0,0.0,-38.2,-17.5,-130.5,0.0,0.0,0.0
2025-06-10T08:00:48.416+00:00Z,CTRL_PKT_RECV,21,0x50,,,,,,,,,,,,,,,,,,,,,
2025-06-10T08:00:48.426+00:00Z,SEND_PERMIT_ACK_SENT_OK,,,,,,21,0x55,,,,,,,,,,,,,,,,
2025-06-10T08:00:51.783+00:00Z,DATA_LEN_BYTE_RECV,,LEN_0x1f,31,,,,,,,,,,,,,,,,,,,,
2025-06-10T08:00:51.804+00:00Z,DATA_FRAME_RECV_FULL,21,DATA_FRAME,31,30,-102,,,,,,,,,,,,,,,,,,
2025-06-10T08:00:51.814+00:00Z,DATA_ACK_SENT_OK,,,,,,21,0xaa,,,,,,,,,,,,,,,,
2025-06-10T08:00:51.815+00:00Z,DECODE_SUCCESS,21,,,30,,,,True,4815,Msg #22,1749542447.0,0.309,-0.605,0.77,0.0,0.0,0.0,-38.2,-17.5,-130.5,0.0,0.0,0.0
2025-06-10T08:00:55.175+00:00Z,CTRL_PKT_RECV,22,0x50,,,,,,,,,,,,,,,,,,,,,
2025-06-10T08:00:55.187+00:00Z,SEND_PERMIT_ACK_SENT_OK,,,,,,22,0x55,,,,,,,,,,,,,,,,
2025-06-10T08:00:58.541+00:00Z,DATA_LEN_BYTE_RECV,,LEN_0x1f,31,,,,,,,,,,,,,,,,,,,,
2025-06-10T08:00:58.562+00:00Z,DATA_FRAME_RECV_FULL,22,DATA_FRAME,31,30,-102,,,,,,,,,,,,,,,,,,
2025-06-10T08:00:58.574+00:00Z,DATA_ACK_SENT_OK,,,,,,22,0xaa,,,,,,,,,,,,,,,,
2025-06-10T08:00:58.575+00:00Z,DECODE_SUCCESS,22,,,30,,,,True,5575,Msg #23,1749542453.0,0.308,-0.605,0.767,0.0,0.0,0.0,-38.2,-17.5,-130.5,0.0,0.0,0.0
2025-06-10T08:01:01.940+00:00Z,CTRL_PKT_RECV,23,0x50,,,,,,,,,,,,,,,,,,,,,
2025-06-10T08:01:01.950+00:00Z,SEND_PERMIT_ACK_SENT_OK,,,,,,23,0x55,,,,,,,,,,,,,,,,
2025-06-10T08:01:05.306+00:00Z,DATA_LEN_BYTE_RECV,,LEN_0x1f,31,,,,,,,,,,,,,,,,,,,,
2025-06-10T08:01:05.327+00:00Z,DATA_FRAME_RECV_FULL,23,DATA_FRAME,31,30,-103,,,,,,,,,,,,,,,,,,
2025-06-10T08:01:05.338+00:00Z,DATA_ACK_SENT_OK,,,,,,23,0xaa,,,,,,,,,,,,,,,,
2025-06-10T08:01:05.339+00:00Z,DECODE_SUCCESS,23,,,30,,,,True,5339,Msg #24,1749542460.0,0.308,-0.607,0.766,0.0,0.0,0.0,-38.2,-17.5,-130.5,0.0,0.0,0.0
2025-06-10T08:01:08.712+00:00Z,CTRL_PKT_RECV,24,0x50,,,,,,,,,,,,,,,,,,,,,
2025-06-10T08:01:08.722+00:00Z,SEND_PERMIT_ACK_SENT_OK,,,,,,24,0x55,,,,,,,,,,,,,,,,
2025-06-10T08:01:12.414+00:00Z,DATA_LEN_BYTE_RECV,,LEN_0x26,38,,,,,,,,,,,,,,,,,,,,
2025-06-10T08:01:12.443+00:00Z,DATA_FRAME_RECV_FULL,24,DATA_FRAME,38,37,-103,,,,,,,,,,,,,,,,,,
2025-06-10T08:01:12.454+00:00Z,DATA_ACK_SENT_OK,,,,,,24,0xaa,,,,,,,,,,,,,,,,
2025-06-10T08:01:12.455+00:00Z,DECODE_SUCCESS,24,,,37,,,,True,5455,Msg #25,1749542467.0,0.309,-0.607,0.769,0.0,0.0,0.0,-38.2,-17.5,-130.5,35.14495086669922,129.01356506347656,173.6
2025-06-10T08:01:15.830+00:00Z,CTRL_PKT_RECV,25,0x50,,,,,,,,,,,,,,,,,,,,,
2025-06-10T08:01:15.842+00:00Z,SEND_PERMIT_ACK_SENT_OK,,,,,,25,0x55,,,,,,,,,,,,,,,,
2025-06-10T08:01:19.531+00:00Z,DATA_LEN_BYTE_RECV,,LEN_0x26,38,,,,,,,,,,,,,,,,,,,,
2025-06-10T08:01:19.560+00:00Z,DATA_FRAME_RECV_FULL,25,DATA_FRAME,38,37,-102,,,,,,,,,,,,,,,,,,
2025-06-10T08:01:19.570+00:00Z,DATA_ACK_SENT_OK,,,,,,25,0xaa,,,,,,,,,,,,,,,,
2025-06-10T08:01:19.572+00:00Z,DECODE_SUCCESS,25,,,37,,,,True,5571,Msg #26,1749542474.0,0.311,-0.605,0.77,0.0,0.0,0.0,-38.2,-17.5,-130.5,35.144962310791016,129.01344299316406,173.6
2025-06-10T08:01:22.947+00:00Z,CTRL_PKT_RECV,26,0x50,,,,,,,,,,,,,,,,,,,,,
2025-06-10T08:01:22.958+00:00Z,SEND_PERMIT_ACK_SENT_OK,,,,,,26,0x55,,,,,,,,,,,,,,,,
2025-06-10T08:01:26.649+00:00Z,DATA_LEN_BYTE_RECV,,LEN_0x26,38,,,,,,,,,,,,,,,,,,,,
2025-06-10T08:01:26.678+00:00Z,DATA_FRAME_RECV_FULL,26,DATA_FRAME,38,37,-102,,,,,,,,,,,,,,,,,,
2025-06-10T08:01:26.690+00:00Z,DATA_ACK_SENT_OK,,,,,,26,0xaa,,,,,,,,,,,,,,,,
2025-06-10T08:01:26.691+00:00Z,DECODE_SUCCESS,26,,,37,,,,True,5691,Msg #27,1749542481.0,0.31,-0.606,0.768,0.0,0.0,0.0,-38.2,-17.5,-130.5,35.14494705200195,129.01341247558594,173.5
2025-06-10T08:01:30.062+00:00Z,CTRL_PKT_RECV,27,0x50,,,,,,,,,,,,,,,,,,,,,
2025-06-10T08:01:30.074+00:00Z,SEND_PERMIT_ACK_SENT_OK,,,,,,27,0x55,,,,,,,,,,,,,,,,
2025-06-10T08:01:33.763+00:00Z,DATA_LEN_BYTE_RECV,,LEN_0x26,38,,,,,,,,,,,,,,,,,,,,
2025-06-10T08:01:33.792+00:00Z,DATA_FRAME_RECV_FULL,27,DATA_FRAME,38,37,-102,,,,,,,,,,,,,,,,,,
2025-06-10T08:01:33.802+00:00Z,DATA_ACK_SENT_OK,,,,,,27,0xaa,,,,,,,,,,,,,,,,
2025-06-10T08:01:33.804+00:00Z,DECODE_SUCCESS,27,,,37,,,,True,5803,Msg #28,1749542488.0,0.31,-0.607,0.768,0.0,0.0,0.0,-38.2,-17.5,-130.5,35.144920349121094,129.0133514404297,173.5
2025-06-10T08:01:37.167+00:00Z,CTRL_PKT_RECV,28,0x50,,,,,,,,,,,,,,,,,,,,,
2025-06-10T08:01:37.178+00:00Z,SEND_PERMIT_ACK_SENT_OK,,,,,,28,0x55,,,,,,,,,,,,,,,,
2025-06-10T08:01:40.868+00:00Z,DATA_LEN_BYTE_RECV,,LEN_0x26,38,,,,,,,,,,,,,,,,,,,,
2025-06-10T08:01:40.897+00:00Z,DATA_FRAME_RECV_FULL,28,DATA_FRAME,38,37,-103,,,,,,,,,,,,,,,,,,
2025-06-10T08:01:40.906+00:00Z,DATA_ACK_SENT_OK,,,,,,28,0xaa,,,,,,,,,,,,,,,,
2025-06-10T08:01:40.907+00:00Z,DECODE_SUCCESS,28,,,37,,,,True,5907,Msg #29,1749542495.0,0.309,-0.607,0.769,0.0,0.0,0.0,-38.2,-17.5,-130.5,35.145076751708984,129.0130157470703,181.4
2025-06-10T08:01:44.269+00:00Z,CTRL_PKT_RECV,29,0x50,,,,,,,,,,,,,,,,,,,,,
2025-06-10T08:01:44.282+00:00Z,SEND_PERMIT_ACK_SENT_OK,,,,,,29,0x55,,,,,,,,,,,,,,,,
